id,target
113041,8.355734
113043,8.076103
113044,8.302923
113046,8.504595
113048,8.081625
113049,8.026979
113052,8.351648
113056,8.273222
113057,8.529213
113059,8.403275
113060,8.645191
113061,8.318464
113062,8.3099575
113068,8.183995
113071,7.955699
113072,8.36364
113073,8.421099
113075,8.383921
113076,8.189776
113078,7.8569
113079,8.841246
113084,8.64317
113085,8.045533
113086,7.9074426
113090,8.672696
113094,8.42754
113098,8.012924
113100,8.372
113109,8.230497
113110,8.428952
113111,7.939612
113112,8.165381
113114,8.346541
113121,8.581086
113122,8.197893
113127,8.103419
113128,8.237914
113131,7.994418
113133,7.973713
113134,8.512718
113137,8.162439
113139,8.226681
113143,8.460371
113144,8.353467
113145,8.340956
113148,8.17069
113149,8.565092
113154,8.025162
113156,8.262425
113159,8.278661
113160,8.330096
113161,8.155233
113163,7.8220186
113166,8.090464
113169,8.239054
113171,8.423853
113174,7.967659
113176,8.382518
113177,7.883715
113179,8.60363
113180,8.272032
113184,8.1856575
113186,7.77876
113187,7.950101
113188,8.285004
113189,8.522699
113190,8.264885
113192,7.8890367
113194,8.4827795
113195,8.076082
113196,8.230182
113198,8.673986
113199,7.7893386
113200,8.293332
113203,8.148236
113206,8.080529
113208,8.420527
113211,8.34048
113213,8.187608
113219,8.089018
113226,8.161331
113230,7.8665056
113232,8.098569
113233,7.9068184
113234,8.222219
113241,8.40975
113242,8.530458
113244,8.408532
113250,8.102309
113256,8.079044
113258,8.102847
113259,7.968244
113262,8.301989
113269,8.427378
113272,7.862242
113274,8.037297
113277,8.299838
113281,7.890602
113282,8.459166
113283,7.8875017
113284,8.128921
113285,7.9755273
113287,8.320249
113289,8.74547
113292,8.102249
113293,8.267881
113297,8.161493
113298,8.226047
113299,8.302411
113302,7.699552
113304,7.9850554
113305,8.093573
113307,7.718039
113310,8.085948
113311,8.582425
113313,8.030756
113315,8.33723
113317,8.2879
113320,8.065028
113324,8.642163
113325,8.132654
113327,8.408885
113328,8.370508
113329,8.347966
113332,8.159189
113334,8.158289
113345,8.254584
113347,8.191488
113350,8.09112
113354,8.285074
113355,8.047539
113356,8.351503
113357,8.313863
113358,7.8368807
113360,7.981584
113365,8.397005
113368,8.331788
113370,7.9010468
113371,8.384132
113375,8.392282
113378,8.260248
113379,8.170538
113380,8.319468
113381,8.083567
113382,8.268053
113385,8.1561985
113389,8.257652
113393,8.025241
113394,7.8326025
113395,8.545476
113396,8.436579
113397,8.150626
113399,8.1937275
113400,8.271019
113401,8.30406
113405,8.083038
113406,8.221179
113407,8.401609
113408,8.307954
113409,8.344039
113414,7.889798
113415,8.2941
113418,8.257877
113419,8.367644
113420,8.069191
113425,8.41497
113429,8.30689
113430,8.512182
113431,8.449499
113432,8.461513
113434,8.142266
113436,8.095111
113437,8.24986
113441,8.109347
113442,7.9680433
113443,8.074975
113446,8.41705
113448,7.9064226
113449,8.182412
113451,8.254497
113452,8.20245
113457,8.61603
113458,8.164731
113461,8.296343
113463,8.218999
113464,8.15939
113465,8.134678
113469,7.8830056
113471,8.456863
113476,7.921283
113478,8.250298
113479,8.61162
113480,8.167781
113492,8.248262
113493,8.229815
113497,8.172853
113503,8.274313
113504,8.237371
113509,8.298922
113510,7.9419546
113512,8.21977
113513,7.935179
113519,8.621503
113520,8.206894
113522,8.221813
113523,8.397775
113524,8.153946
113525,8.226568
113526,8.487989
113527,7.980094
113532,8.246102
113533,8.404936
113536,8.578672
113537,8.101746
113539,8.188687
113540,8.263913
113541,8.197957
113542,8.3930645
113546,8.525734
113549,8.416469
113551,8.276927
113555,8.452904
113556,7.7758536
113557,8.348763
113558,8.211766
113559,8.605306
113562,8.436781
113567,8.040042
113568,8.556511
113570,8.219161
113571,8.52479
113574,8.373125
113583,8.420746
113585,8.220065
113589,8.486902
113592,7.9925795
113594,8.359429
113596,8.299685
113600,8.287707
113601,8.335198
113602,8.150552
113608,8.425162
113609,7.95354
113611,7.8491693
113616,8.488423
113617,8.590106
113621,8.272535
113623,8.10082
113626,8.250854
113627,7.9764533
113630,8.205531
113631,8.210757
113633,8.004275
113634,8.290907
113636,8.347892
113640,8.092054
113642,7.9930105
113644,8.208921
113645,8.08972
113647,8.40888
113648,8.734645
113649,8.211096
113653,8.328394
113655,8.411796
113659,8.376348
113660,8.191732
113663,8.364403
113665,8.447148
113666,8.188528
113667,8.596217
113670,8.103241
113672,8.4274845
113675,7.946387
113676,7.8846283
113678,8.14233
113683,8.370478
113685,7.9171157
113686,8.511511
113687,8.201511
113688,8.0557575
113690,8.158395
113691,8.39834
113694,8.251753
113700,8.440226
113701,8.366416
113702,7.9140105
113704,8.416956
113706,8.419162
113708,7.8737054
113712,8.301542
113713,8.434656
113714,8.189419
113717,8.397124
113725,8.346118
113727,8.225007
113731,8.255809
113732,7.797544
113734,8.471398
113741,8.184313
113742,8.211623
113745,8.280066
113746,8.346708
113750,8.144973
113751,8.038782
113753,8.244994
113754,8.20928
113759,8.005423
113760,8.082419
113762,8.505232
113763,8.304135
113773,8.559675
113775,8.370187
113777,8.367235
113786,7.9681253
113788,8.315905
113792,8.294988
113793,8.390708
113796,8.35631
113799,8.288138
113803,8.199502
113805,8.491658
113809,8.472951
113810,8.070468
113811,8.418809
113812,8.1608715
113817,8.130775
113819,8.39179
113821,8.46811
113824,8.027229
113825,8.698178
113828,8.260188
113830,7.915423
113832,7.882512
113833,8.061882
113836,7.9106436
113841,8.273855
113842,8.434949
113844,8.302264
113850,8.185263
113851,8.400326
113860,8.314703
113863,8.550085
113869,8.460729
113870,8.581057
113872,8.163583
113874,8.296817
113875,8.147609
113876,7.952417
113880,8.540064
113883,8.339064
113884,8.063642
113888,8.50807
113889,8.071019
113890,7.9227614
113891,8.3605585
113892,8.36096
113894,8.356438
113901,8.301233
113903,8.452444
113904,8.526278
113905,8.313608
113907,7.9282913
113908,8.148123
113910,7.864892
113912,8.125139
113913,8.179341
113914,8.481421
113915,8.138718
113918,7.9531403
113920,8.383997
113921,8.524311
113924,8.2383995
113925,8.224333
113927,7.939124
113929,8.345308
113930,7.9837356
113932,8.336322
113933,8.331076
113936,8.322713
113940,8.3118105
113941,8.224529
113942,8.414383
113944,8.233557
113949,7.9926515
113951,8.1225605
113952,8.1647835
113956,8.026659
113957,8.1752
113958,8.35517
113961,8.06322
113962,8.223708
113963,8.6859865
113966,8.357138
113971,8.278475
113972,8.369138
113973,8.723819
113974,8.26014
113977,8.514629
113978,8.481514
113979,8.253011
113980,8.318075
113984,8.093135
113985,8.1048
113986,8.129517
113989,8.430586
113990,8.223352
113991,7.9842377
113994,8.436316
113996,7.9117913
114003,8.452248
114004,8.260176
114006,8.618167
114007,8.480878
114012,8.091
114013,8.592482
114017,8.109944
114018,8.493077
114019,8.145404
114021,8.164278
114022,8.24177
114023,8.580534
114024,8.161501
114025,8.23109
114032,8.295961
114033,7.806276
114035,8.516031
114038,8.238177
114040,8.144212
114041,8.153535
114042,8.319078
114044,8.395698
114045,8.412861
114051,8.2410755
114052,8.439041
114053,8.254071
114056,7.885559
114061,8.66519
114064,7.9556456
114068,8.494051
114070,7.993524
114074,8.231214
114075,8.267813
114078,8.576349
114080,8.215523
114081,8.129504
114087,8.292875
114088,8.173157
114093,8.212239
114094,8.026155
114095,8.121157
114097,7.8623734
114101,8.33528
114102,8.196093
114105,8.166816
114106,8.245459
114114,8.152583
114117,8.33679
114118,7.9507017
114120,8.199566
114122,8.363604
114123,8.168991
114132,8.171845
114133,8.2862425
114137,7.823964
114139,8.4265995
114141,8.1708145
114142,8.176364
114143,8.274825
114146,8.179225
114148,8.274305
114151,8.481251
114154,7.870313
114157,8.421031
114162,8.51906
114163,8.2914
114164,8.371546
114165,8.27402
114167,8.337579
114168,8.230206
114169,8.147905
114170,8.201308
114173,8.252551
114179,8.090075
114180,8.359122
114184,8.479571
114186,8.140959
114188,8.066813
114189,8.016932
114191,8.180856
114192,8.625845
114193,8.300259
114194,8.278755
114196,8.088287
114197,8.069616
114199,8.438065
114200,8.320129
114202,8.345004
114203,7.844449
114204,8.554688
114205,8.177187
114207,8.095947
114211,8.217666
114213,7.8193293
114214,8.184332
114216,7.958368
114217,8.232463
114221,8.182634
114223,8.33806
114225,7.9219694
114226,8.608965
114228,8.314267
114232,8.163266
114244,8.151437
114252,7.9647546
114253,8.32736
114257,8.220799
114273,8.368055
114276,8.3077545
114277,8.1286
114279,8.128057
114284,8.399562
114285,8.330035
114293,8.313791
114295,8.036119
114296,8.487467
114301,8.436777
114307,8.272846
114309,8.423215
114311,8.195834
114315,8.383351
114317,8.492819
114318,8.371155
114319,8.008316
114321,8.163643
114324,7.7973557
114326,8.258501
114327,8.463486
114328,8.162992
114332,8.092245
114335,8.17333
114337,8.254399
114340,8.455958
114341,8.011211
114345,8.27969
114350,8.550276
114351,8.134033
114352,8.538908
114360,8.340957
114362,8.483627
114364,8.167849
114366,8.220987
114369,8.142798
114371,8.424738
114372,8.448171
114377,8.3655405
114378,8.172552
114379,8.625847
114380,8.039218
114382,8.539911
114383,8.275294
114386,8.431018
114388,8.225538
114389,8.404423
114390,8.02923
114393,8.194196
114394,7.925269
114397,8.429007
114398,7.9814043
114400,8.153582
114402,7.8917723
114404,8.443853
114405,8.307432
114407,7.95457
114409,8.266098
114414,8.531832
114415,8.280671
114417,8.333508
114421,8.148756
114422,7.8947563
114425,8.087263
114426,8.111166
114427,8.066649
114429,8.193205
114430,8.176313
114435,8.209959
114438,8.427548
114440,8.42539
114446,8.288076
114449,8.332444
114451,8.162058
114452,8.247952
114454,8.219492
114455,8.300606
114458,8.291563
114463,8.007164
114464,8.44589
114470,8.374499
114472,8.075717
114473,7.9613867
114474,8.5214405
114475,8.112314
114479,8.25764
114481,7.908122
114483,7.9904847
114491,8.142683
114493,8.049823
114494,8.423601
114496,8.151315
114497,8.328157
114505,8.237564
114506,8.324297
114507,8.279512
114508,8.004916
114510,8.071623
114515,7.9323816
114518,8.009178
114519,8.672374
114521,8.213609
114522,7.6110826
114525,8.093309
114527,8.135193
114528,8.206223
114540,8.395411
114545,8.028227
114546,7.7663727
114551,8.374577
114552,8.471015
114555,8.262558
114558,8.313301
114561,8.267836
114562,8.131243
114564,7.808722
114565,8.3664055
114568,8.29727
114569,7.9162874
114575,7.9114165
114577,8.603498
114578,8.384151
114580,8.602152
114583,8.160412
114584,8.34493
114588,8.613359
114590,8.045885
114591,8.528937
114593,8.404367
114594,8.609419
114595,8.325758
114597,8.537852
114600,7.9512506
114603,8.114577
114609,8.212855
114610,7.933548
114614,8.051648
114620,8.17663
114623,8.07627
114626,7.815095
114627,7.9720774
114628,8.100548
114633,8.237753
114634,8.231305
114635,8.198599
114638,8.251277
114639,8.19129
114644,8.419072
114646,7.9937797
114648,8.32473
114655,8.217358
114659,8.265662
114664,8.58623
114665,8.326298
114666,8.586596
114669,8.221944
114670,8.152181
114672,8.240174
114673,8.841677
114674,8.396811
114677,8.07263
114682,8.289692
114686,8.460188
114690,8.462434
114693,7.9609323
114696,8.014335
114699,7.8372064
114701,8.166243
114703,8.145651
114704,8.37215
114706,8.374639
114707,8.0114
114708,8.410109
114709,8.223481
114715,8.5426855
114717,8.422206
114719,8.5295925
114720,8.37072
114724,8.314176
114726,8.264146
114728,8.349944
114729,8.083298
114731,8.075335
114732,8.463394
114734,8.223673
114735,8.386478
114736,8.369823
114737,7.7713723
114741,8.053233
114742,8.287489
114746,7.9604735
114748,8.1901
114751,8.453656
114755,8.089548
114757,7.970702
114760,8.236335
114763,8.392496
114764,8.431323
114769,8.254801
114770,8.439153
114771,8.188716
114772,7.9018426
114773,8.370806
114774,8.197635
114775,8.56948
114778,8.187696
114780,8.265993
114781,8.222121
114784,8.151548
114786,8.45689
114788,7.7090783
114790,8.10968
114792,8.441647
114793,7.8603005
114798,8.104277
114800,8.08077
114801,8.430555
114803,8.076471
114804,7.874045
114806,8.333181
114808,8.231367
114809,8.372015
114812,7.9177046
114813,8.789661
114820,8.201155
114822,8.515512
114826,8.3986
114828,8.331675
114832,8.616461
114833,7.9447737
114834,7.5670485
114835,8.276843
114841,8.200368
114842,8.299843
114843,8.068635
114844,8.45841
114845,8.5035
114846,8.3203335
114847,8.6076765
114848,8.5325575
114851,8.148912
114855,7.9756227
114856,8.174524
114857,8.355941
114861,8.092072
114865,8.633841
114866,8.192299
114867,8.2145195
114870,8.018557
114872,8.660069
114876,8.644517
114878,7.9645185
114879,8.485364
114881,8.508704
114882,8.390207
114883,8.211403
114887,8.260202
114889,8.775759
114891,8.186268
114893,8.165901
114894,7.5881233
114897,7.978418
114898,8.023728
114899,8.203211
114906,8.135955
114908,8.269659
114909,7.95039
114915,7.8006454
114917,8.246574
114920,8.14548
114924,8.359701
114925,8.633667
114928,8.353978
114930,8.233167
114935,8.431841
114937,8.079771
114938,8.524102
114943,8.336117
114944,8.119642
114945,8.605421
114946,8.178252
114947,8.343742
114950,8.370413
114952,7.9250755
114954,8.160952
114956,8.085141
114957,7.879878
114958,8.502342
114960,8.24908
114965,8.66873
114966,8.322302
114968,8.222019
114969,7.8939333
114970,8.359271
114971,8.345694
114972,8.416857
114974,8.217639
114975,8.138924
114976,8.11949
114977,7.9970083
114978,8.305441
114979,7.815024
114982,8.130025
114984,8.926155
114986,8.0418625
114989,8.258034
114994,8.148214
114997,7.9481797
114998,7.9704504
114999,7.817529
115002,8.504668
115003,8.34167
115004,8.123703
115009,8.413004
115010,8.204248
115012,7.9879813
115016,8.446744
115021,8.220598
115024,8.178633
115026,8.366642
115028,8.303123
115030,8.148577
115031,8.144272
115032,8.138492
115033,8.635506
115038,8.228795
115041,8.355333
115042,8.192655
115045,8.343669
115046,8.238438
115049,8.128462
115050,8.079802
115051,8.497347
115053,8.006514
115055,8.032135
115060,8.4081745
115066,8.047247
115069,8.286981
115070,8.337005
115071,8.137296
115075,8.130316
115076,8.469286
115084,8.163625
115087,8.570107
115088,8.482303
115089,7.981946
115090,8.108133
115091,8.221668
115099,8.189203
115101,8.048779
115103,8.119283
115105,8.389742
115107,8.288196
115109,8.110324
115113,8.425899
115116,8.509057
115118,8.27844
115119,8.501076
115120,8.358676
115121,8.544345
115128,8.208132
115131,8.228626
115132,8.330593
115134,8.60423
115137,7.923063
115139,8.261117
115141,8.071458
115148,8.433081
115150,8.378375
115152,8.659669
115156,7.8533106
115157,8.304837
115158,8.273469
115160,8.253675
115162,8.343167
115165,8.082444
115166,8.590698
115167,8.289827
115169,8.194804
115173,8.331239
115175,8.147231
115176,8.1966915
115188,8.07918
115189,8.25108
115190,8.439422
115192,8.274469
115194,8.307701
115195,7.735423
115198,8.172161
115199,8.291548
115200,8.224219
115204,7.8639383
115206,8.457097
115207,7.9783416
115211,8.062149
115215,8.448385
115216,8.362726
115218,7.933024
115219,8.198053
115220,8.074671
115223,8.336503
115228,8.474666
115229,8.259128
115230,8.897372
115233,8.097151
115234,8.391882
115235,8.298144
115238,8.422682
115239,8.108525
115241,8.272275
115242,8.164892
115247,7.7389984
115249,8.153411
115250,8.1059885
115253,8.370999
115254,8.50501
115260,7.921191
115262,8.211563
115263,8.625391
115264,8.244771
115269,8.179859
115270,8.25065
115274,8.07343
115276,8.289047
115277,8.557121
115278,8.162696
115281,8.15765
115282,8.002268
115284,8.276021
115285,8.208417
115287,8.176943
115291,8.398298
115295,8.140333
115299,8.067065
115301,8.342964
115305,8.173058
115308,8.050928
115311,8.047754
115315,8.545545
115316,8.405376
115318,8.172754
115319,8.439047
115320,8.411112
115322,8.179714
115323,7.923373
115329,8.274588
115333,8.001738
115336,8.696109
115340,8.424534
115342,8.117517
115346,8.386692
115347,8.60976
115350,8.113623
115351,8.556219
115353,7.996891
115357,8.17312
115360,8.012397
115363,8.45587
115365,8.26418
115367,7.9330497
115368,8.383146
115373,8.101875
115377,8.647318
115378,8.24199
115390,8.2364235
115392,8.256643
115395,8.745857
115398,8.670122
115400,8.115299
115401,8.413225
115403,8.499248
115404,8.3827915
115406,8.242708
115409,8.489571
115411,8.101389
115413,7.963019
115414,8.100237
115415,7.9972625
115416,7.9282136
115417,8.787295
115419,8.574702
115424,8.199587
115425,8.34804
115426,8.571337
115428,8.32094
115432,8.433583
115433,8.308101
115436,8.454178
115440,8.41995
115447,8.144401
115454,8.449831
115455,7.619338
115457,7.9002914
115458,7.9904494
115461,8.21404
115463,8.062671
115464,8.215696
115465,8.304825
115466,8.28588
115468,8.115446
115469,8.251787
115471,8.19475
115472,8.218138
115473,7.939049
115474,8.229391
115478,8.09894
115483,7.7364984
115484,8.237016
115486,8.073572
115487,8.363036
115491,8.19043
115493,8.00944
115494,8.302366
115496,8.336158
115498,8.133273
115499,8.430516
115501,8.181445
115502,8.171007
115504,7.7927246
115505,7.959394
115506,7.955612
115509,8.538274
115514,8.518264
115517,8.334903
115518,8.2274
115520,8.308378
115521,8.464665
115523,8.191113
115527,8.25654
115529,8.0866585
115531,8.5491085
115533,8.283536
115534,8.126834
115535,8.286403
115539,8.511439
115540,8.233106
115543,8.43725
115549,8.321997
115552,8.277149
115554,8.336004
115557,8.035593
115560,8.35091
115561,7.9143662
115562,8.139372
115567,8.256956
115568,8.004166
115569,8.359179
115570,8.131769
115572,8.135665
115574,8.200986
115577,8.113488
115579,8.312472
115581,8.372195
115584,8.365145
115585,8.214528
115591,8.301355
115592,7.99272
115595,8.469984
115600,8.218406
115602,8.138381
115606,8.334157
115609,8.000696
115610,8.341259
115611,8.262991
115612,8.258772
115617,8.256319
115618,8.452818
115620,8.207536
115621,8.402116
115624,8.31489
115625,8.37843
115629,8.372042
115632,8.443656
115638,8.266001
115641,8.159269
115642,8.356432
115645,8.010098
115653,8.153357
115656,7.897916
115657,8.104178
115659,8.673803
115663,8.009061
115664,8.260474
115666,8.490587
115667,8.436467
115668,8.464315
115671,8.034653
115672,7.775855
115675,8.0327
115676,8.221375
115677,8.029594
115681,8.163017
115682,8.200054
115683,8.061193
115686,8.227052
115687,8.298821
115689,8.120552
115690,8.498589
115691,8.060197
115692,8.042093
115695,8.377047
115697,8.377661
115698,8.2691555
115700,8.158291
115701,7.9330225
115702,8.624784
115704,8.105703
115706,8.374426
115707,7.984947
115708,7.91767
115709,8.148933
115711,8.284006
115715,8.355185
115720,8.237857
115722,8.418394
115728,8.191095
115729,8.201415
115732,8.487574
115734,8.470518
115735,8.10209
115738,8.056174
115740,8.432221
115743,8.107508
115747,8.38258
115750,8.372717
115752,8.122545
115753,8.0359745
115759,8.27989
115761,8.545904
115764,8.238016
115768,8.321197
115769,7.7930593
115772,8.240088
115774,8.032361
115776,8.567865
115778,8.006909
115779,8.077022
115781,8.349603
115782,8.316866
115783,8.263222
115787,8.34224
115792,8.185429
115795,8.006505
115798,8.489688
115799,8.394824
115800,8.442044
115801,8.222262
115806,8.161471
115807,8.267807
115808,8.098915
115810,8.269274
115816,8.1977825
115817,8.070765
115819,8.526102
115821,8.397821
115823,8.106846
115827,8.327371
115828,7.869705
115834,8.072327
115841,8.351918
115842,8.148936
115855,8.200811
115857,8.729932
115860,8.434747
115863,7.635558
115864,8.312242
115868,7.987221
115869,8.10486
115871,8.297124
115872,8.260404
115876,8.184776
115879,8.384344
115881,8.275492
115885,8.450374
115886,8.191806
115891,8.343282
115894,8.267223
115895,8.102989
115896,8.450776
115897,8.128876
115898,8.329666
115899,7.9763513
115902,8.440036
115903,8.169034
115906,8.044094
115908,8.466092
115910,8.284183
115911,8.387653
115912,8.489766
115913,8.145912
115914,8.371336
115916,8.230466
115920,8.545163
115921,8.001631
115922,8.344292
115923,7.9296646
115926,8.140742
115927,8.269015
115929,8.291933
115931,8.171392
115932,8.006537
115933,8.026647
115939,8.340496
115949,8.4278755
115955,8.108854
115956,8.723928
115960,8.905106
115962,8.176723
115963,8.071051
115968,8.132052
115969,8.449992
115971,8.347193
115975,8.361138
115976,7.9604235
115979,8.603298
115980,8.139722
115981,8.19234
115986,7.9996705
115990,8.504826
115991,8.510068
115992,8.178303
115993,8.161988
115994,7.947154
115998,8.024089
116005,8.219886
116010,8.652999
116013,8.515261
116014,8.454135
116017,8.240385
116020,8.303452
116025,8.184406
116026,8.209817
116027,8.414958
116029,8.204935
116030,8.4228525
116033,8.348861
116034,8.3154955
116035,8.133131
116036,7.9867554
116039,8.387406
116040,8.4675255
116041,8.137503
116044,8.50659
116045,8.2622595
116050,8.24576
116051,7.88231
116056,8.068166
116060,8.454224
116061,8.283137
116066,8.27786
116067,8.250743
116069,7.9267225
116072,8.09782
116074,8.36622
116078,8.50576
116081,8.526285
116085,8.323509
116086,7.935852
116088,8.175664
116089,8.064625
116091,8.337294
116092,8.055458
116098,8.342356
116100,8.31774
116109,8.076563
116115,8.246071
116123,8.223825
116125,8.336119
116129,8.083548
116131,8.345884
116132,8.256877
116133,8.489355
116136,8.160002
116141,8.313948
116144,8.38692
116145,8.683292
116146,8.129232
116148,8.356245
116152,8.390268
116155,8.10466
116156,8.425409
116157,8.20469
116158,7.857724
116159,8.080441
116160,8.401291
116161,8.465027
116162,8.321133
116170,8.419636
116172,8.2706585
116174,8.051794
116175,8.221687
116179,7.785138
116181,8.303289
116184,8.328328
116186,8.310572
116187,7.9586115
116191,8.47334
116195,8.205015
116198,8.230789
116199,8.429601
116200,8.523933
116205,8.576274
116210,8.543322
116211,8.3166485
116212,8.242674
116213,8.323577
116218,8.407486
116221,7.9936438
116224,8.576803
116228,8.044217
116230,8.129765
116232,8.073023
116233,8.248056
116234,8.295267
116236,8.02125
116239,8.32902
116242,8.426264
116243,8.306372
116247,8.260999
116251,8.450641
116252,8.3772335
116253,8.269627
116254,8.521606
116263,8.278434
116269,8.2719555
116272,8.02804
116273,8.280983
116275,8.396603
116280,8.392221
116281,8.40055
116282,8.304231
116283,8.316805
116287,8.648289
116288,8.240575
116289,8.348098
116290,8.40472
116295,8.130708
116300,8.283884
116303,8.299771
116304,8.54359
116311,8.35889
116314,7.9160333
116315,8.025246
116317,7.7808
116324,7.9810743
116325,8.454573
116326,8.251157
116328,8.526615
116331,8.251958
116332,8.251192
116336,8.144318
116337,8.602514
116338,8.3663225
116339,8.222808
116340,8.420105
116342,8.245023
116344,8.404937
116350,8.344093
116353,7.79362
116354,8.168764
116357,8.125649
116363,8.358071
116365,8.158564
116367,8.530307
116368,8.491516
116371,8.247784
116377,8.405655
116380,8.306306
116384,8.367564
116385,8.108025
116391,8.195493
116396,7.989456
116397,8.361803
116399,8.254164
116400,8.308775
116403,8.074803
116405,8.294908
116409,8.114988
116412,8.377696
116416,8.163419
116417,8.116321
116419,8.271962
116422,8.210802
116423,7.9376755
116426,8.097944
116427,7.8132577
116428,8.275497
116429,8.189797
116430,8.204261
116436,8.351604
116439,8.206584
116441,8.406927
116442,8.124231
116444,8.218568
116450,7.899852
116454,8.394722
116456,8.527164
116461,8.3793955
116462,8.261031
116463,7.959329
116464,8.455122
116466,8.236082
116467,8.189337
116469,8.405072
116475,8.180529
116476,8.564024
116478,8.537366
116479,8.073182
116481,8.174134
116483,8.050432
116484,8.255455
116485,7.773524
116492,8.49325
116493,8.284377
116496,8.164888
116498,8.432178
116500,7.8080177
116502,7.6761293
116503,8.245241
116504,8.2135315
116505,8.2600565
116511,8.318268
116516,8.112401
116517,8.0386305
116519,8.554399
116520,8.0680895
116526,8.297987
116530,8.397734
116532,8.520972
116533,8.005266
116537,8.34033
116538,8.238504
116543,8.680256
116544,8.341792
116546,8.049364
116550,8.208087
116555,8.361188
116556,8.358999
116557,8.426377
116560,8.572943
116563,8.503247
116565,8.446238
116566,7.9881334
116567,8.273848
116568,8.3598175
116569,8.554377
116572,8.239535
116573,8.360314
116576,8.447576
116581,8.333203
116582,8.194352
116583,7.8449836
116587,8.197877
116588,8.420517
116591,8.298713
116592,8.137054
116594,8.091564
116596,8.0703535
116599,8.226107
116601,8.4716015
116602,8.406527
116603,8.171592
116605,8.503162
116613,8.579906
116615,8.278798
116617,8.44266
116620,8.389045
116623,8.372389
116624,8.43339
116625,8.344567
116626,8.113426
116627,8.339125
116628,8.376324
116630,8.403053
116632,8.500908
116633,7.990182
116637,8.172451
116640,8.4876995
116647,8.344358
116649,8.05934
116650,8.197243
116651,8.069632
116653,8.428392
116654,8.181862
116655,7.9903994
116656,7.965139
116659,8.170446
116664,8.159479
116668,8.543695
116671,8.168531
116672,8.605902
116673,8.356454
116675,8.267552
116677,8.492329
116678,7.8257494
116679,8.189589
116681,8.456251
116684,8.19934
116687,8.461512
116691,8.439173
116692,8.422639
116703,8.284861
116707,8.319204
116709,8.329107
116714,8.216707
116718,8.0236435
116719,8.2406435
116720,8.029562
116721,8.367926
116726,8.325859
116727,8.281908
116728,8.16173
116729,8.359934
116733,8.162702
116739,8.041578
116742,8.116479
116744,8.001134
116751,8.474244
116753,8.487201
116755,8.286081
116756,8.041571
116759,8.117872
116760,8.235622
116768,8.219255
116769,8.262879
116771,7.7722397
116772,8.517529
116777,8.018972
116778,8.344813
116801,8.259117
116811,8.418123
116813,8.325518
116814,8.058989
116815,8.0586195
116816,7.5351486
116817,8.485853
116819,8.11959
116821,8.475134
116822,8.474894
116823,8.591683
116825,8.5185795
116826,8.286261
116831,8.421537
116832,8.433295
116833,8.103714
116834,8.613897
116835,8.093493
116838,8.056377
116840,8.13242
116841,8.272399
116843,8.420725
116846,8.252428
116847,8.35484
116849,8.427675
116851,8.687696
116852,8.317333
116853,7.992266
116857,8.201133
116860,8.195243
116864,8.210988
116867,8.199649
116868,8.470673
116870,8.182131
116871,8.170891
116872,8.358688
116873,8.215018
116877,7.5100045
116881,7.9479036
116882,8.676021
116886,8.138965
116889,8.345851
116891,8.50675
116892,8.599303
116895,8.2280655
116898,8.285736
116902,8.590581
116903,8.196871
116905,8.207766
116906,8.122999
116907,8.302783
116908,8.149124
116910,8.452101
116911,8.090225
116917,8.454491
116922,8.05702
116947,7.939963
116956,8.042174
116957,8.085091
116958,8.355818
116959,8.191772
116964,8.108586
116965,8.240006
116966,8.321
116969,8.272599
116972,7.8305635
116973,7.9192133
116974,8.198222
116977,8.385836
116978,8.285677
116981,8.14169
116987,8.377322
116988,8.1315155
116994,8.108881
116998,8.458915
117000,8.423237
117004,8.213217
117007,8.398352
117008,8.110519
117014,8.252639
117018,8.23863
117021,8.418239
117023,8.282225
117032,8.3928795
117033,8.460472
117036,8.568107
117038,8.425007
117039,8.324671
117043,8.287828
117046,8.250177
117049,8.100126
117053,8.7341585
117054,8.143511
117057,8.277842
117058,8.308992
117060,8.144915
117062,8.310034
117063,8.354891
117067,8.398517
117068,8.283199
117073,8.418543
117075,8.193426
117091,8.0056305
117092,8.093954
117099,8.151548
117100,8.343966
117108,8.415032
117109,8.524178
117110,8.208801
117111,7.8703766
117112,8.412492
117113,8.336533
117116,8.060169
117119,8.4773
117120,7.7819405
117122,8.170244
117124,8.45921
117126,7.985227
117127,8.390171
117129,7.8099403
117132,8.387538
117134,8.260496
117135,8.08206
117136,8.533052
117137,7.8165765
117139,8.344319
117140,8.240391
117141,8.012034
117143,8.266463
117144,8.694377
117147,7.8594155
117149,7.979683
117150,8.256846
117152,8.362644
117156,8.153282
117158,8.297319
117159,7.8073516
117161,8.554792
117162,7.877282
117164,8.266429
117165,8.171431
117168,8.336972
117170,8.476536
117174,8.385607
117175,8.420431
117179,8.206276
117180,8.199229
117184,8.248082
117189,8.01888
117190,8.288208
117191,8.279749
117193,8.330952
117198,8.54833
117199,8.086203
117200,8.171102
117201,8.508916
117202,8.251652
117204,8.589177
117206,8.101165
117213,8.168773
117215,8.22379
117216,7.882524
117219,8.139261
117220,8.409508
117221,8.263181
117223,8.418651
117224,8.245626
117231,8.42479
117233,8.399703
117237,7.7992973
117238,8.316092
117240,8.346746
117243,8.1252775
117245,8.117372
117248,8.157969
117252,7.9770203
117255,7.5084543
117257,7.889807
117259,8.256764
117260,8.172732
117265,8.022051
